country,year,co2,co2_per_capita,coal_co2,oil_co2,gas_co2
Italy,1943,7.112,0.16,6.138,0.033,0.095
Italy,1944,3.578,0.08,2.804,0.022,0.084
Italy,1945,4.352,0.097,3.696,0.022,0.07
Italy,1946,22.166,0.49,19.928,1.129,0.11
Italy,1947,36.786,0.808,29.749,5.513,0.161
Italy,1948,35.528,0.775,26.323,7.452,0.198
Italy,1949,39.771,0.863,27.545,9.809,0.421
Italy,1950,41.431,0.893,24.572,13.427,0.956
Italy,1951,48.822,1.044,27.66,16.594,1.81
Italy,1952,50.621,1.077,26.025,18.62,2.686
Italy,1953,55.995,1.181,26.835,21.017,4.272
Italy,1954,64.938,1.358,27.962,27.086,5.562
Italy,1955,73.266,1.522,28.993,32.207,6.797
Italy,1956,83.475,1.725,30.979,38.505,8.387
Italy,1957,87.078,1.79,29.887,41.938,9.347
Italy,1958,87.598,1.79,27.001,44.556,9.703
Italy,1959,94.085,1.912,26.011,49.49,11.465
Italy,1960,109.203,2.205,27.883,61.324,12.08
Italy,1961,124.375,2.497,30.169,72.492,12.802
Italy,1962,146.255,2.915,31.873,91.014,13.399
Italy,1963,164.556,3.254,32.744,107.276,13.619
Italy,1964,175.721,3.444,27.781,122.347,14.305
Italy,1965,189.528,3.682,30.536,134.26,14.506
Italy,1966,213.982,4.121,31.672,155.39,15.839
Italy,1967,234.13,4.473,35.181,168.67,17.301
Italy,1968,249.172,4.727,32.752,181.635,20.222
Italy,1969,269.661,5.082,32.906,198.915,22.347
Italy,1970,296.365,5.551,32.881,225.065,22.072
Italy,1971,311.049,5.792,30.708,239.725,25.054
Italy,1972,328.237,6.071,29.121,253.956,28.949
Italy,1973,353.349,6.489,29.418,273.823,32.697
Italy,1974,358.253,6.535,31.675,272.279,37.065
Italy,1975,341.052,6.182,30.605,252.193,42.173
Italy,1976,365.795,6.596,30.961,266.941,51.007
Italy,1977,354.418,6.361,31.368,255.438,50.04
Italy,1978,371.274,6.637,35.541,266.384,51.952
Italy,1979,385.256,6.863,40.128,276.566,50.878
Italy,1980,386.433,6.85,44.913,270.682,52.241
Italy,1981,375.3,6.625,47.771,258.785,50.45
Italy,1982,366.879,6.468,49.842,246.938,52.802
Italy,1983,358.409,6.314,44.481,245.536,51.512
Italy,1984,364.601,6.418,54.66,232.935,60.929
Italy,1985,368.982,6.49,59.397,231.653,62.504
Italy,1986,363.188,6.386,53.285,235.329,59.631
Italy,1987,380.099,6.681,55.624,243.057,66.11
Italy,1988,385.962,6.78,52.692,247.48,70.412
Italy,1989,404.742,7.104,52.157,252.457,84.334
Italy,1990,438.207,7.684,69.58,254.822,88.992
Italy,1991,437.741,7.67,65.966,252.3,94.755
Italy,1992,437.936,7.666,58.065,259.919,94.458
Italy,1993,430.267,7.526,52.079,257.998,96.872
Italy,1994,424.506,7.393,54.772,254.221,92.794
Italy,1995,448.595,7.815,58.417,262.968,102.913
Italy,1996,442.842,7.747,53.524,260.652,106.19
Italy,1997,448.57,7.844,54.146,261.585,109.923
Italy,1998,460.823,8.054,54.867,264.364,118.555
Italy,1999,465.506,8.132,53.94,259.46,129.051
Italy,2000,469.597,8.199,56.032,254.695,134.813
Italy,2001,469.678,8.196,59.024,250.894,135.107
Italy,2002,477.105,8.309,60.016,256.777,135.865
Italy,2003,495.092,8.575,65.126,255.078,149.024
Italy,2004,500.686,8.606,72.217,247.92,154.662
Italy,2005,501.364,8.567,71.265,238.521,165.66
Italy,2006,495.937,8.441,70.787,236.561,162.585
Italy,2007,489.653,8.284,70.675,229.103,163.512
Italy,2008,478.126,8.027,68.139,218.698,167.142
Italy,2009,424.061,7.079,52.388,198.109,154.034
Italy,2010,435.71,7.242,58.218,193.381,164.347
Italy,2011,423.894,7.022,65.439,186.073,153.0
Italy,2012,403.441,6.665,66.959,172.424,147.714
Italy,2013,369.475,6.092,57.782,158.978,137.701
Italy,2014,349.4,5.76,55.837,157.755,121.589
Italy,2015,361.254,5.964,53.063,161.536,132.756
Italy,2016,358.144,5.922,48.302,156.137,140.792
Italy,2017,352.679,5.84,41.798,148.862,148.758
Italy,2018,349.062,5.791,39.214,152.852,143.672
Italy,2019,339.634,5.648,30.483,148.587,146.769
Italy,2020,302.602,5.051,22.129,127.651,140.816
Italy,2021,335.978,5.625,24.566,147.039,151.364
Italy,2022,340.672,5.714,31.376,157.949,137.601
Italy,2023,313.461,5.268,21.872,155.899,121.943
Japan,1850,0.011,0.0,0.011,0.0,0.0
Japan,1851,0.011,0.0,0.011,0.0,0.0
Japan,1852,0.011,0.0,0.011,0.0,0.0
Japan,1853,0.011,0.0,0.011,0.0,0.0
Japan,1854,0.011,0.0,0.011,0.0,0.0
Japan,1855,0.011,0.0,0.011,0.0,0.0
Japan,1856,0.011,0.0,0.011,0.0,0.0
Japan,1857,0.011,0.0,0.011,0.0,0.0
Japan,1858,0.011,0.0,0.011,0.0,0.0
Japan,1859,0.011,0.0,0.011,0.0,0.0
Japan,1860,0.011,0.0,0.011,0.0,0.0
Japan,1861,0.011,0.0,0.011,0.0,0.0
Japan,1862,0.011,0.0,0.011,0.0,0.0
Japan,1863,0.011,0.0,0.011,0.0,0.0
Japan,1864,0.011,0.0,0.011,0.0,0.0
Japan,1865,0.011,0.0,0.011,0.0,0.0
Japan,1866,0.011,0.0,0.011,0.0,0.0
Japan,1867,0.011,0.0,0.011,0.0,0.0
Japan,1868,0.011,0.0,0.011,0.0,0.0
Japan,1869,0.018,0.001,0.018,0.0,0.0
Japan,1870,0.018,0.001,0.018,0.0,0.0
Japan,1871,0.026,0.001,0.022,0.003,0.0
Japan,1872,0.033,0.001,0.029,0.004,0.0
Japan,1873,0.04,0.001,0.029,0.011,0.0
Japan,1874,0.586,0.017,0.575,0.011,0.0
Japan,1875,1.44,0.04,1.411,0.029,0.0
Japan,1876,1.403,0.039,1.374,0.029,0.0
Japan,1877,1.29,0.036,1.26,0.029,0.0
Japan,1878,1.858,0.051,1.748,0.11,0.0
Japan,1879,2.316,0.063,2.147,0.168,0.0
Japan,1880,2.349,0.064,2.198,0.15,0.0
Japan,1881,2.415,0.065,2.33,0.084,0.0
Japan,1882,2.514,0.067,2.312,0.202,0.0
Japan,1883,2.711,0.072,2.48,0.231,0.0
Japan,1884,2.957,0.077,2.777,0.18,0.0
Japan,1885,3.349,0.087,3.166,0.183,0.0
Japan,1886,3.605,0.093,3.356,0.249,0.0
Japan,1887,4.474,0.114,4.265,0.209,0.0
Japan,1888,5.17,0.131,4.88,0.289,0.0
Japan,1889,6.254,0.157,5.884,0.37,0.0
Japan,1890,6.756,0.168,6.332,0.425,0.0
Japan,1891,8.123,0.2,7.727,0.396,0.0
Japan,1892,8.075,0.197,7.735,0.341,0.0
Japan,1893,8.574,0.207,8.068,0.506,0.0
Japan,1894,11.025,0.263,10.439,0.586,0.0
Japan,1895,12.227,0.289,11.75,0.476,0.0
Japan,1896,12.916,0.303,12.311,0.605,0.0
Japan,1897,13.542,0.314,12.872,0.671,0.0
Japan,1898,17.246,0.396,16.484,0.762,0.0
Japan,1899,17.272,0.393,16.576,0.696,0.0
Japan,1900,19.412,0.437,18.43,0.982,0.0
Japan,1901,23.274,0.518,22.189,1.085,0.0
Japan,1902,24.945,0.549,23.765,1.18,0.0
Japan,1903,25.787,0.561,24.842,0.945,0.0
Japan,1904,29.052,0.625,27.722,1.33,0.0
Japan,1905,29.931,0.636,28.843,1.088,0.0
Japan,1906,32.855,0.69,31.609,1.246,0.0
Japan,1907,35.072,0.728,33.599,1.473,0.0
Japan,1908,37.633,0.773,36.116,1.517,0.0
Japan,1909,38.256,0.776,36.904,1.352,0.0
Japan,1910,39.384,0.79,38.597,0.788,0.0
Japan,1911,44.21,0.876,43.352,0.857,0.0
Japan,1912,49.281,0.965,48.563,0.718,0.0
Japan,1913,54.315,1.05,53.476,0.839,0.0
Japan,1914,58.016,1.108,56.876,1.139,0.0
Japan,1915,52.842,0.997,51.578,1.264,0.0
Japan,1916,58.598,1.093,57.29,1.279,0.029
Japan,1917,67.484,1.243,66.205,1.235,0.044
Japan,1918,71.543,1.303,70.44,1.055,0.048
Japan,1919,79.194,1.424,78.175,0.967,0.051
Japan,1920,74.28,1.319,73.251,0.96,0.07
Japan,1921,66.809,1.171,65.835,0.916,0.059
Japan,1922,71.43,1.235,70.495,0.876,0.059
Japan,1923,75.907,1.294,75.09,0.769,0.048
Japan,1924,79.348,1.334,78.538,0.773,0.037
Japan,1925,82.011,1.359,81.154,0.817,0.04
Japan,1926,82.605,1.35,81.802,0.762,0.04
Japan,1927,89.482,1.442,88.669,0.762,0.051
Japan,1928,92.391,1.468,89.643,0.802,0.048
Japan,1929,94.88,1.487,91.864,0.854,0.051
Japan,1930,86.166,1.332,83.371,0.865,0.077
Japan,1931,77.904,1.189,75.138,0.839,0.139
Japan,1932,77.98,1.175,75.354,0.692,0.092
Japan,1933,91.342,1.358,88.273,0.619,0.084
Japan,1934,101.203,1.486,98.034,0.78,0.084
Japan,1935,106.382,1.542,102.442,0.964,0.073
Japan,1936,116.849,1.672,112.613,1.081,0.073
Japan,1937,125.431,1.772,121.268,1.085,0.095
Japan,1938,131.735,1.838,127.833,1.081,0.092
Japan,1939,127.747,1.759,124.151,0.989,0.099
Japan,1940,153.244,2.082,150.125,0.916,0.103
Japan,1941,154.605,2.073,150.832,0.791,0.099
Japan,1942,147.792,1.955,144.816,0.725,0.099
Japan,1943,150.637,1.965,147.949,0.747,0.081
Japan,1944,138.733,1.785,136.484,0.703,0.081
Japan,1945,76.635,0.972,75.306,0.678,0.073
Japan,1946,52.707,0.66,51.593,0.59,0.066
Japan,1947,70.032,0.864,68.795,0.557,0.07
Japan,1948,88.082,1.072,86.584,0.487,0.092
Japan,1949,98.42,1.182,96.103,0.594,0.103
Japan,1950,102.541,1.186,95.729,4.47,0.136
Japan,1951,123.458,1.405,111.001,9.057,0.161
Japan,1952,130.428,1.463,113.94,12.791,0.18
Japan,1953,145.902,1.615,119.179,22.175,0.216
Japan,1954,142.681,1.561,113.009,24.12,0.275
Japan,1955,142.036,1.537,108.89,27.579,0.344
Japan,1956,160.823,1.723,121.381,32.536,0.469
Japan,1957,188.287,2.001,136.042,44.106,0.638
Japan,1958,181.421,1.913,126.489,46.599,0.927
Japan,1959,192.92,2.018,125.851,57.364,1.172
Japan,1960,232.83,2.415,139.146,80.944,1.601
Japan,1961,283.131,2.912,160.866,108.045,2.045
Japan,1962,293.278,2.99,154.22,122.17,2.66
Japan,1963,325.264,3.287,155.343,151.448,3.671
Japan,1964,359.349,3.597,160.21,178.834,4.005
Japan,1965,386.969,3.835,165.748,201.454,3.609
Japan,1966,419.78,4.12,170.454,226.712,3.701
Japan,1967,489.912,4.758,181.502,283.262,3.909
Japan,1968,562.561,5.397,200.137,334.631,4.228
Japan,1969,653.846,6.199,221.022,402.704,4.719
Japan,1970,769.74,7.213,229.266,504.49,7.676
Japan,1971,799.643,7.407,206.388,555.853,8.094
Japan,1972,861.046,7.882,200.216,620.242,7.984
Japan,1973,914.262,8.265,214.385,651.026,10.582
Japan,1974,914.303,8.163,229.191,635.279,14.161
Japan,1975,869.796,7.675,213.422,606.028,17.155
Japan,1976,909.555,7.944,208.383,644.761,20.683
Japan,1977,935.53,8.095,204.52,668.696,24.684
Japan,1978,905.064,7.764,174.739,651.504,34.504
Japan,1979,957.13,8.144,190.938,679.159,40.89
Japan,1980,948.535,8.014,224.299,630.659,47.932
Japan,1981,930.369,7.819,247.358,590.551,48.592
Japan,1982,900.713,7.538,242.63,566.788,49.746
Japan,1983,884.42,7.373,229.795,559.573,53.348
Japan,1984,940.528,7.813,260.176,568.097,71.697
Japan,1985,915.263,7.575,271.788,529.481,76.981
Japan,1986,914.048,7.531,257.466,540.356,81.253
Japan,1987,902.178,7.398,250.394,536.237,82.707
Japan,1988,984.697,8.04,278.512,584.91,86.207
Japan,1989,1021.278,8.307,277.105,615.156,92.725
Japan,1990,1157.393,9.379,318.767,671.548,116.917
Japan,1991,1169.093,9.437,318.635,673.907,125.064
Japan,1992,1178.892,9.478,313.007,687.491,126.491
Japan,1993,1171.892,9.387,318.422,672.881,129.389
Japan,1994,1226.893,9.793,326.205,712.947,135.69
Japan,1995,1239.195,9.86,336.139,710.223,140.649
Japan,1996,1251.695,9.936,344.945,707.765,146.434
Japan,1997,1244.395,9.855,350.478,692.896,151.069
Japan,1998,1204.594,9.519,328.119,677.016,154.61
Japan,1999,1241.195,9.788,346.12,686.568,163.856
Japan,2000,1263.993,9.951,372.971,677.303,168.728
Japan,2001,1249.393,9.818,382.016,655.581,167.865
Japan,2002,1278.995,10.033,399.142,666.48,171.773
Japan,2003,1287.495,10.084,412.504,656.529,177.168
Japan,2004,1282.895,10.037,420.467,645.38,176.08
Japan,2005,1290.296,10.087,430.874,642.359,174.702
Japan,2006,1267.295,9.901,427.99,605.588,191.339
Japan,2007,1302.996,10.173,445.459,608.164,207.774
Japan,2008,1232.196,9.615,426.743,563.407,203.313
Japan,2009,1163.393,9.075,411.9,516.483,201.07
Japan,2010,1214.798,9.477,446.507,522.307,212.062
Japan,2011,1264.797,9.874,430.97,552.861,246.731
Japan,2012,1305.998,10.209,450.458,564.639,255.914
Japan,2013,1315.298,10.298,481.655,541.959,255.328
Japan,2014,1263.806,9.913,473.225,497.145,257.329
Japan,2015,1223.199,9.611,466.243,476.886,245.234
Japan,2016,1203.184,9.462,457.145,460.518,250.763
Japan,2017,1187.484,9.346,459.108,448.259,244.803
Japan,2018,1142.481,9.002,442.511,431.787,233.268
Japan,2019,1105.478,8.725,432.809,415.812,223.405
Japan,2020,1040.483,8.238,399.497,387.124,221.932
Japan,2021,1061.905,8.449,427.989,390.515,211.002
Japan,2022,1032.687,8.262,417.193,384.784,199.73
Japan,2023,988.785,7.95,393.898,377.727,188.445
Kazakhstan,1830,0.001,0.001,0.001,0.0,0.0
Kazakhstan,1831,0.001,0.001,0.001,0.0,0.0
Kazakhstan,1832,0.001,0.0,0.001,0.0,0.0
Kazakhstan,1833,0.001,0.001,0.001,0.0,0.0
Kazakhstan,1850,0.008,0.003,0.008,0.0,0.0
Kazakhstan,1851,0.011,0.004,0.011,0.0,0.0
Kazakhstan,1852,0.014,0.005,0.014,0.0,0.0
Kazakhstan,1853,0.017,0.006,0.017,0.0,0.0
Kazakhstan,1854,0.02,0.007,0.02,0.0,0.0
Kazakhstan,1855,0.023,0.008,0.023,0.0,0.0
Kazakhstan,1856,0.026,0.009,0.026,0.0,0.0
Kazakhstan,1857,0.029,0.01,0.029,0.0,0.0
Kazakhstan,1858,0.032,0.011,0.032,0.0,0.0
Kazakhstan,1859,0.034,0.012,0.034,0.0,0.0
Kazakhstan,1860,0.045,0.015,0.045,0.0,0.0
Kazakhstan,1861,0.057,0.019,0.057,0.0,0.0
Kazakhstan,1862,0.052,0.017,0.051,0.0,0.0
Kazakhstan,1863,0.054,0.018,0.053,0.001,0.0
Kazakhstan,1864,0.061,0.02,0.06,0.001,0.0
Kazakhstan,1865,0.058,0.019,0.057,0.001,0.0
Kazakhstan,1866,0.183,0.059,0.182,0.001,0.0
Kazakhstan,1867,0.21,0.067,0.208,0.001,0.0
Kazakhstan,1868,0.175,0.056,0.172,0.003,0.0
Kazakhstan,1869,0.237,0.075,0.234,0.003,0.0
Kazakhstan,1870,0.257,0.08,0.254,0.003,0.0
Kazakhstan,1871,0.347,0.107,0.345,0.002,0.0
Kazakhstan,1872,0.356,0.109,0.354,0.002,0.0
Kazakhstan,1873,0.334,0.102,0.329,0.005,0.0
Kazakhstan,1874,0.406,0.122,0.397,0.008,0.0
Kazakhstan,1875,0.467,0.14,0.454,0.013,0.0
Kazakhstan,1876,0.58,0.172,0.558,0.022,0.0
Kazakhstan,1877,0.592,0.174,0.56,0.032,0.0
Kazakhstan,1878,0.773,0.225,0.735,0.038,0.0
Kazakhstan,1879,0.793,0.229,0.745,0.048,0.0
Kazakhstan,1880,0.931,0.266,0.876,0.054,0.0
Kazakhstan,1881,0.98,0.278,0.904,0.077,0.0
Kazakhstan,1882,1.033,0.29,0.949,0.084,0.0
Kazakhstan,1883,1.175,0.328,1.083,0.092,0.0
Kazakhstan,1884,1.193,0.33,1.053,0.14,0.0
Kazakhstan,1885,1.3,0.356,1.118,0.182,0.0
Kazakhstan,1886,1.333,0.362,1.144,0.189,0.0
Kazakhstan,1887,1.411,0.38,1.163,0.248,0.0
Kazakhstan,1888,1.471,0.393,1.2,0.271,0.0
Kazakhstan,1889,1.589,0.42,1.323,0.266,0.0
Kazakhstan,1890,1.799,0.472,1.47,0.33,0.0
Kazakhstan,1891,1.981,0.515,1.566,0.415,0.0
Kazakhstan,1892,2.097,0.54,1.668,0.429,0.0
Kazakhstan,1893,2.458,0.628,1.949,0.509,0.0
Kazakhstan,1894,2.504,0.634,2.051,0.453,0.0
Kazakhstan,1895,2.877,0.722,2.228,0.649,0.0
Kazakhstan,1896,2.928,0.729,2.289,0.639,0.0
Kazakhstan,1897,3.386,0.835,2.661,0.725,0.0
Kazakhstan,1898,3.797,0.929,2.977,0.82,0.0
Kazakhstan,1899,4.405,1.068,3.547,0.859,0.0
Kazakhstan,1900,4.99,1.199,3.981,1.01,0.0
Kazakhstan,1901,5.123,1.22,3.96,1.163,0.0
Kazakhstan,1902,4.948,1.168,3.857,1.092,0.0
Kazakhstan,1903,4.84,1.133,3.876,0.965,0.0
Kazakhstan,1904,5.385,1.249,4.396,0.99,0.0
Kazakhstan,1905,4.807,1.105,4.11,0.697,0.0
Kazakhstan,1906,5.483,1.25,4.691,0.792,0.0
Kazakhstan,1907,6.142,1.388,5.314,0.828,0.0
Kazakhstan,1908,6.179,1.384,5.351,0.828,0.0
Kazakhstan,1909,6.523,1.448,5.635,0.888,0.0
Kazakhstan,1910,6.397,1.408,5.468,0.929,0.0
Kazakhstan,1911,6.632,1.447,5.769,0.864,0.0
Kazakhstan,1912,7.513,1.625,6.651,0.862,0.0
Kazakhstan,1913,8.161,1.75,7.339,0.822,0.0
Kazakhstan,1914,7.366,1.566,6.492,0.874,0.0
Kazakhstan,1915,6.761,1.424,5.777,0.984,0.0
Kazakhstan,1916,7.206,1.505,6.153,1.053,0.0
Kazakhstan,1917,6.632,1.373,5.704,0.928,0.0
Kazakhstan,1918,2.645,0.543,2.248,0.397,0.0
Kazakhstan,1919,2.259,0.459,1.742,0.517,0.0
Kazakhstan,1920,2.06,0.415,1.611,0.449,0.0
Kazakhstan,1921,2.234,0.446,1.808,0.426,0.001
Kazakhstan,1922,2.725,0.539,2.202,0.522,0.0
Kazakhstan,1923,3.01,0.59,2.421,0.588,0.0
Kazakhstan,1924,3.586,0.696,2.993,0.59,0.003
Kazakhstan,1925,3.539,0.681,2.895,0.64,0.004
Kazakhstan,1926,5.128,0.978,4.391,0.732,0.005
Kazakhstan,1927,6.375,1.205,5.495,0.875,0.005
Kazakhstan,1928,7.101,1.33,6.196,0.841,0.006
Kazakhstan,1929,7.649,1.419,6.515,1.055,0.007
Kazakhstan,1930,10.392,1.91,8.209,2.08,0.01
Kazakhstan,1931,12.481,2.274,9.842,2.523,0.016
Kazakhstan,1932,14.065,2.539,11.654,2.287,0.018
Kazakhstan,1933,15.71,2.81,13.345,2.261,0.021
Kazakhstan,1934,19.007,3.369,16.338,2.534,0.027
Kazakhstan,1935,21.52,3.78,18.713,2.638,0.032
Kazakhstan,1936,24.685,4.296,21.615,2.85,0.039
Kazakhstan,1937,25.236,4.352,22.034,2.991,0.042
Kazakhstan,1938,26.634,4.551,23.243,3.173,0.042
Kazakhstan,1939,26.961,4.565,23.552,3.191,0.042
Kazakhstan,1940,32.315,5.422,28.862,3.213,0.06
Kazakhstan,1941,28.396,4.721,24.858,3.359,0.0
Kazakhstan,1942,15.405,2.538,11.804,3.602,0.0
Kazakhstan,1943,16.078,2.625,13.009,3.069,0.0
Kazakhstan,1944,23.316,3.772,19.2,4.116,0.0
Kazakhstan,1945,24.705,3.96,22.631,1.958,0.06
Kazakhstan,1946,27.779,4.413,25.352,2.252,0.069
Kazakhstan,1947,33.459,5.266,30.485,2.74,0.085
Kazakhstan,1948,35.62,5.555,32.255,3.064,0.094
Kazakhstan,1949,40.496,6.219,36.569,3.58,0.097
Kazakhstan,1950,45.157,6.653,40.703,3.997,0.129
Kazakhstan,1951,48.953,6.972,44.114,4.311,0.139
Kazakhstan,1952,52.43,7.223,46.955,4.889,0.143
Kazakhstan,1953,55.479,7.399,49.399,5.424,0.154
Kazakhstan,1954,60.609,7.829,53.811,6.032,0.169
Kazakhstan,1955,68.734,8.599,60.759,7.065,0.203
Kazakhstan,1956,75.358,9.127,66.002,8.295,0.277
Kazakhstan,1957,82.476,9.665,71.622,9.504,0.438
Kazakhstan,1958,88.047,9.98,75.488,10.841,0.664
Kazakhstan,1959,92.595,10.151,78.472,12.037,0.858
Kazakhstan,1960,96.436,10.226,80.443,13.434,1.115
Kazakhstan,1961,99.457,10.209,81.4,14.955,1.488
Kazakhstan,1962,104.381,10.377,83.428,17.225,1.906
Kazakhstan,1963,111.912,10.784,88.354,19.235,2.381
Kazakhstan,1964,118.991,11.131,92.93,21.037,2.955
Kazakhstan,1965,126.228,11.482,97.659,22.786,3.473
Kazakhstan,1966,133.307,11.809,102.203,24.651,3.896
Kazakhstan,1967,139.364,12.03,104.941,27.367,4.344
Kazakhstan,1968,143.242,12.058,105.902,29.736,4.799
Kazakhstan,1969,149.143,12.269,108.803,32.258,5.201
Kazakhstan,1970,156.913,12.635,114.424,34.676,4.753
Kazakhstan,1971,166.382,13.117,118.976,37.636,5.479
Kazakhstan,1972,174.945,13.507,123.656,41.219,5.811
Kazakhstan,1973,182.211,13.795,126.589,44.872,6.223
Kazakhstan,1974,189.013,14.048,128.796,48.804,6.695
Kazakhstan,1975,198.545,14.491,134.076,52.129,7.382
Kazakhstan,1976,205.999,14.716,138.904,53.864,8.189
Kazakhstan,1977,212.812,14.827,142.523,56.318,8.867
Kazakhstan,1978,219.919,14.949,143.985,61.368,9.45
Kazakhstan,1979,221.583,14.793,145.429,62.187,10.144
Kazakhstan,1980,230.187,15.191,152.571,63.382,10.541
Kazakhstan,1981,225.503,14.717,143.622,66.524,11.736
Kazakhstan,1982,229.666,14.824,146.51,67.247,12.501
Kazakhstan,1983,232.714,14.855,147.577,68.194,13.615
Kazakhstan,1984,234.585,14.805,148.827,67.603,14.953
Kazakhstan,1985,253.065,15.786,166.709,67.1,16.141
Kazakhstan,1986,258.059,15.868,176.029,60.874,18.317
Kazakhstan,1987,256.619,15.527,181.544,51.448,21.026
Kazakhstan,1988,273.668,16.308,195.431,52.281,22.205
Kazakhstan,1989,264.541,15.564,185.85,52.592,22.569
Kazakhstan,1990,268.173,15.633,174.96,56.224,27.623
Kazakhstan,1991,261.066,15.109,172.459,53.053,26.353
Kazakhstan,1992,236.131,13.624,161.639,39.998,25.901
Kazakhstan,1993,208.217,12.053,144.463,32.821,23.612
Kazakhstan,1994,174.933,10.264,118.959,27.376,22.34
Kazakhstan,1995,168.286,10.059,115.983,28.389,17.818
Kazakhstan,1996,154.505,9.412,104.428,27.954,15.873
Kazakhstan,1997,146.425,9.127,95.23,29.517,14.991
Kazakhstan,1998,144.283,9.221,92.467,29.571,14.334
Kazakhstan,1999,119.265,7.717,82.604,19.008,9.787
Kazakhstan,2000,143.38,9.25,95.888,24.186,14.543
Kazakhstan,2001,138.769,8.909,94.084,23.191,11.171
Kazakhstan,2002,157.525,10.061,95.936,35.154,14.308
Kazakhstan,2003,175.855,11.167,107.128,38.996,16.178
Kazakhstan,2004,186.356,11.757,113.473,40.839,17.449
Kazakhstan,2005,200.042,12.528,114.203,51.2,18.731
Kazakhstan,2006,220.575,13.697,119.93,54.973,28.132
Kazakhstan,2007,226.745,13.947,130.464,54.883,24.152
Kazakhstan,2008,226.831,13.809,125.724,52.088,30.457
Kazakhstan,2009,224.55,13.511,136.786,38.988,30.439
Kazakhstan,2010,248.803,14.777,144.713,51.174,34.219
Kazakhstan,2011,238.988,14.004,142.33,38.942,38.639
Kazakhstan,2012,246.345,14.235,153.52,38.757,34.554
Kazakhstan,2013,255.165,14.534,151.774,48.945,31.292
Kazakhstan,2014,274.29,15.395,169.38,39.208,43.88
Kazakhstan,2015,278.661,15.409,162.679,40.164,52.949
Kazakhstan,2016,277.696,15.122,161.584,41.637,55.002
Kazakhstan,2017,293.476,15.734,167.008,43.554,63.068
Kazakhstan,2018,307.174,16.225,171.593,47.361,68.929
Kazakhstan,2019,275.29,14.331,160.088,47.309,50.328
Kazakhstan,2020,255.486,13.114,165.769,39.694,32.542
Kazakhstan,2021,255.143,12.923,148.46,49.533,37.011
Kazakhstan,2022,254.414,12.699,149.123,48.716,36.438
Kazakhstan,2023,255.161,12.551,146.571,51.769,36.683
Kuwait,1850,2.455,17.171,0.0,2.455,0.0
Kuwait,1851,2.455,17.171,0.0,2.455,0.0
Kuwait,1852,2.455,17.171,0.0,2.455,0.0
Kuwait,1853,2.455,17.171,0.0,2.455,0.0
Kuwait,1854,2.455,17.171,0.0,2.455,0.0
Kuwait,1855,2.455,17.171,0.0,2.455,0.0
Kuwait,1856,2.455,17.171,0.0,2.455,0.0
Kuwait,1857,2.455,17.171,0.0,2.455,0.0
Kuwait,1858,2.455,17.171,0.0,2.455,0.0
Kuwait,1859,2.455,17.171,0.0,2.455,0.0
Kuwait,1860,2.455,17.171,0.0,2.455,0.0
Kuwait,1861,2.455,17.171,0.0,2.455,0.0
Kuwait,1862,2.455,17.171,0.0,2.455,0.0
Kuwait,1863,2.455,17.171,0.0,2.455,0.0
Kuwait,1864,2.455,17.171,0.0,2.455,0.0
Kuwait,1865,2.455,17.171,0.0,2.455,0.0
Kuwait,1866,2.455,17.171,0.0,2.455,0.0
Kuwait,1867,2.455,17.171,0.0,2.455,0.0
Kuwait,1868,2.455,17.171,0.0,2.455,0.0
Kuwait,1869,2.455,17.171,0.0,2.455,0.0
Kuwait,1870,2.455,17.171,0.0,2.455,0.0
Kuwait,1871,2.455,17.171,0.0,2.455,0.0
Kuwait,1872,2.455,17.171,0.0,2.455,0.0
Kuwait,1873,2.455,17.171,0.0,2.455,0.0
Kuwait,1874,2.455,17.171,0.0,2.455,0.0
Kuwait,1875,2.455,17.171,0.0,2.455,0.0
Kuwait,1876,2.455,17.171,0.0,2.455,0.0
Kuwait,1877,2.455,17.171,0.0,2.455,0.0
Kuwait,1878,2.455,17.171,0.0,2.455,0.0
Kuwait,1879,2.455,17.171,0.0,2.455,0.0
Kuwait,1880,2.455,17.171,0.0,2.455,0.0
Kuwait,1881,2.455,17.171,0.0,2.455,0.0
Kuwait,1882,2.455,17.171,0.0,2.455,0.0
Kuwait,1883,2.455,17.171,0.0,2.455,0.0
Kuwait,1884,2.455,17.171,0.0,2.455,0.0
Kuwait,1885,2.455,17.171,0.0,2.455,0.0
Kuwait,1886,2.455,17.171,0.0,2.455,0.0
Kuwait,1887,2.455,17.171,0.0,2.455,0.0
Kuwait,1888,2.455,17.171,0.0,2.455,0.0
Kuwait,1889,2.455,17.171,0.0,2.455,0.0
Kuwait,1890,2.455,17.171,0.0,2.455,0.0
Kuwait,1891,2.455,17.171,0.0,2.455,0.0
Kuwait,1892,2.455,17.171,0.0,2.455,0.0
Kuwait,1893,2.455,17.171,0.0,2.455,0.0
Kuwait,1894,2.455,17.171,0.0,2.455,0.0
Kuwait,1895,2.455,17.171,0.0,2.455,0.0
Kuwait,1896,2.455,17.171,0.0,2.455,0.0
Kuwait,1897,2.455,17.171,0.0,2.455,0.0
Kuwait,1898,2.455,17.171,0.0,2.455,0.0
Kuwait,1899,2.455,17.171,0.0,2.455,0.0
Kuwait,1900,2.455,17.171,0.0,2.455,0.0
Kuwait,1901,2.455,17.171,0.0,2.455,0.0
